"ID";"Leeftijd";"Marges";"WijkenEnBuurten";"Perioden";"Gemeentenaam_1";"SoortRegio_2";"Codering_3";"MoeiteMetRondkomen_32"
"85828";"20300";"MW00000";"BU17830257";"2022JJ00";"Westland                                ";"Buurt   ";"BU17830257";"17.1"
"85829";"20300";"MW00000";"BU17830257";"2024JJ00";"Westland                                ";"Buurt   ";"BU17830257";"13.2"
"85830";"20300";"MW00000";"WK178303  ";"2012JJ00";"Westland                                ";"Wijk    ";"WK178303  ";"20.3"
"85831";"20300";"MW00000";"WK178303  ";"2016JJ00";"Westland                                ";"Wijk    ";"WK178303  ";"14.9"
"85832";"20300";"MW00000";"WK178303  ";"2020JJ00";"Westland                                ";"Wijk    ";"WK178303  ";"11.5"
"85833";"20300";"MW00000";"WK178303  ";"2022JJ00";"Westland                                ";"Wijk    ";"WK178303  ";"18.2"
"85834";"20300";"MW00000";"WK178303  ";"2024JJ00";"Westland                                ";"Wijk    ";"WK178303  ";"12.3"
"85835";"20300";"MW00000";"BU17830301";"2012JJ00";"Westland                                ";"Buurt   ";"BU17830301";"19.1"
"85836";"20300";"MW00000";"BU17830301";"2016JJ00";"Westland                                ";"Buurt   ";"BU17830301";"15.6"
"85837";"20300";"MW00000";"BU17830301";"2020JJ00";"Westland                                ";"Buurt   ";"BU17830301";"11.8"
"85838";"20300";"MW00000";"BU17830301";"2022JJ00";"Westland                                ";"Buurt   ";"BU17830301";"17.7"
"85839";"20300";"MW00000";"BU17830301";"2024JJ00";"Westland                                ";"Buurt   ";"BU17830301";"12.2"
"85840";"20300";"MW00000";"BU17830306";"2012JJ00";"Westland                                ";"Buurt   ";"BU17830306";
"85841";"20300";"MW00000";"BU17830306";"2016JJ00";"Westland                                ";"Buurt   ";"BU17830306";
"85842";"20300";"MW00000";"BU17830306";"2020JJ00";"Westland                                ";"Buurt   ";"BU17830306";
"85843";"20300";"MW00000";"BU17830306";"2022JJ00";"Westland                                ";"Buurt   ";"BU17830306";
"85844";"20300";"MW00000";"BU17830306";"2024JJ00";"Westland                                ";"Buurt   ";"BU17830306";
"85845";"20300";"MW00000";"BU17830351";"2012JJ00";"Westland                                ";"Buurt   ";"BU17830351";"27.6"
"85846";"20300";"MW00000";"BU17830351";"2016JJ00";"Westland                                ";"Buurt   ";"BU17830351";"18.3"
"85847";"20300";"MW00000";"BU17830351";"2020JJ00";"Westland                                ";"Buurt   ";"BU17830351";"16"
"85848";"20300";"MW00000";"BU17830351";"2022JJ00";"Westland                                ";"Buurt   ";"BU17830351";"28.6"
"85849";"20300";"MW00000";"BU17830351";"2024JJ00";"Westland                                ";"Buurt   ";"BU17830351";"17"
"85850";"20300";"MW00000";"BU17830352";"2012JJ00";"Westland                                ";"Buurt   ";"BU17830352";"18.1"
"85851";"20300";"MW00000";"BU17830352";"2016JJ00";"Westland                                ";"Buurt   ";"BU17830352";"10.9"
"85852";"20300";"MW00000";"BU17830352";"2020JJ00";"Westland                                ";"Buurt   ";"BU17830352";"8.2"
"85853";"20300";"MW00000";"BU17830352";"2022JJ00";"Westland                                ";"Buurt   ";"BU17830352";"13.9"
"85854";"20300";"MW00000";"BU17830352";"2024JJ00";"Westland                                ";"Buurt   ";"BU17830352";"10.1"
"85855";"20300";"MW00000";"WK178304  ";"2012JJ00";"Westland                                ";"Wijk    ";"WK178304  ";"19.6"
"85856";"20300";"MW00000";"WK178304  ";"2016JJ00";"Westland                                ";"Wijk    ";"WK178304  ";"14.9"
"85857";"20300";"MW00000";"WK178304  ";"2020JJ00";"Westland                                ";"Wijk    ";"WK178304  ";"10.4"
"85858";"20300";"MW00000";"WK178304  ";"2022JJ00";"Westland                                ";"Wijk    ";"WK178304  ";"16.9"
"85859";"20300";"MW00000";"WK178304  ";"2024JJ00";"Westland                                ";"Wijk    ";"WK178304  ";"11.6"
"85860";"20300";"MW00000";"BU17830401";"2012JJ00";"Westland                                ";"Buurt   ";"BU17830401";"24.7"
"85861";"20300";"MW00000";"BU17830401";"2016JJ00";"Westland                                ";"Buurt   ";"BU17830401";"18.5"
"85862";"20300";"MW00000";"BU17830401";"2020JJ00";"Westland                                ";"Buurt   ";"BU17830401";"13"
"85863";"20300";"MW00000";"BU17830401";"2022JJ00";"Westland                                ";"Buurt   ";"BU17830401";"18.7"
"85864";"20300";"MW00000";"BU17830401";"2024JJ00";"Westland                                ";"Buurt   ";"BU17830401";"14.3"
"85865";"20300";"MW00000";"BU17830402";"2012JJ00";"Westland                                ";"Buurt   ";"BU17830402";"18.2"
"85866";"20300";"MW00000";"BU17830402";"2016JJ00";"Westland                                ";"Buurt   ";"BU17830402";"13.3"
"85867";"20300";"MW00000";"BU17830402";"2020JJ00";"Westland                                ";"Buurt   ";"BU17830402";"9.4"
"85868";"20300";"MW00000";"BU17830402";"2022JJ00";"Westland                                ";"Buurt   ";"BU17830402";"15"
"85869";"20300";"MW00000";"BU17830402";"2024JJ00";"Westland                                ";"Buurt   ";"BU17830402";"10.2"
"85870";"20300";"MW00000";"BU17830403";"2012JJ00";"Westland                                ";"Buurt   ";"BU17830403";"23"
"85871";"20300";"MW00000";"BU17830403";"2016JJ00";"Westland                                ";"Buurt   ";"BU17830403";"16.2"
"85872";"20300";"MW00000";"BU17830403";"2020JJ00";"Westland                                ";"Buurt   ";"BU17830403";"10.6"
"85873";"20300";"MW00000";"BU17830403";"2022JJ00";"Westland                                ";"Buurt   ";"BU17830403";"21.5"
"85874";"20300";"MW00000";"BU17830403";"2024JJ00";"Westland                                ";"Buurt   ";"BU17830403";"12.9"
"85875";"20300";"MW00000";"BU17830404";"2012JJ00";"Westland                                ";"Buurt   ";"BU17830404";"21.1"
"85876";"20300";"MW00000";"BU17830404";"2016JJ00";"Westland                                ";"Buurt   ";"BU17830404";"16.6"
"85877";"20300";"MW00000";"BU17830404";"2020JJ00";"Westland                                ";"Buurt   ";"BU17830404";"11.6"
"85878";"20300";"MW00000";"BU17830404";"2022JJ00";"Westland                                ";"Buurt   ";"BU17830404";"18.3"
"85879";"20300";"MW00000";"BU17830404";"2024JJ00";"Westland                                ";"Buurt   ";"BU17830404";"12.8"
"85880";"20300";"MW00000";"BU17830405";"2012JJ00";"Westland                                ";"Buurt   ";"BU17830405";"18.9"
"85881";"20300";"MW00000";"BU17830405";"2016JJ00";"Westland                                ";"Buurt   ";"BU17830405";"14.6"
"85882";"20300";"MW00000";"BU17830405";"2020JJ00";"Westland                                ";"Buurt   ";"BU17830405";"10"
"85883";"20300";"MW00000";"BU17830405";"2022JJ00";"Westland                                ";"Buurt   ";"BU17830405";"15.2"
"85884";"20300";"MW00000";"BU17830405";"2024JJ00";"Westland                                ";"Buurt   ";"BU17830405";"10.2"
"85885";"20300";"MW00000";"BU17830406";"2012JJ00";"Westland                                ";"Buurt   ";"BU17830406";"16"
"85886";"20300";"MW00000";"BU17830406";"2016JJ00";"Westland                                ";"Buurt   ";"BU17830406";"11.2"
"85887";"20300";"MW00000";"BU17830406";"2020JJ00";"Westland                                ";"Buurt   ";"BU17830406";"7.4"
"85888";"20300";"MW00000";"BU17830406";"2022JJ00";"Westland                                ";"Buurt   ";"BU17830406";"13.7"
"85889";"20300";"MW00000";"BU17830406";"2024JJ00";"Westland                                ";"Buurt   ";"BU17830406";"8.3"
"85890";"20300";"MW00000";"BU17830407";"2012JJ00";"Westland                                ";"Buurt   ";"BU17830407";"23.5"
"85891";"20300";"MW00000";"BU17830407";"2016JJ00";"Westland                                ";"Buurt   ";"BU17830407";"17.6"
"85892";"20300";"MW00000";"BU17830407";"2020JJ00";"Westland                                ";"Buurt   ";"BU17830407";"11.8"
"85893";"20300";"MW00000";"BU17830407";"2022JJ00";"Westland                                ";"Buurt   ";"BU17830407";"18"
"85894";"20300";"MW00000";"BU17830407";"2024JJ00";"Westland                                ";"Buurt   ";"BU17830407";"12.6"
"85895";"20300";"MW00000";"BU17830408";"2012JJ00";"Westland                                ";"Buurt   ";"BU17830408";"18.5"
"85896";"20300";"MW00000";"BU17830408";"2016JJ00";"Westland                                ";"Buurt   ";"BU17830408";"16.5"
"85897";"20300";"MW00000";"BU17830408";"2020JJ00";"Westland                                ";"Buurt   ";"BU17830408";"11.7"
"85898";"20300";"MW00000";"BU17830408";"2022JJ00";"Westland                                ";"Buurt   ";"BU17830408";"19.2"
"85899";"20300";"MW00000";"BU17830408";"2024JJ00";"Westland                                ";"Buurt   ";"BU17830408";"12.9"
"85900";"20300";"MW00000";"BU17830409";"2012JJ00";"Westland                                ";"Buurt   ";"BU17830409";"16.4"
"85901";"20300";"MW00000";"BU17830409";"2016JJ00";"Westland                                ";"Buurt   ";"BU17830409";"13.2"
"85902";"20300";"MW00000";"BU17830409";"2020JJ00";"Westland                                ";"Buurt   ";"BU17830409";"8.1"
"85903";"20300";"MW00000";"BU17830409";"2022JJ00";"Westland                                ";"Buurt   ";"BU17830409";"17.4"
"85904";"20300";"MW00000";"BU17830409";"2024JJ00";"Westland                                ";"Buurt   ";"BU17830409";"12.5"
"85905";"20300";"MW00000";"BU17830410";"2012JJ00";"Westland                                ";"Buurt   ";"BU17830410";"27.2"
"85906";"20300";"MW00000";"BU17830410";"2016JJ00";"Westland                                ";"Buurt   ";"BU17830410";"20.4"
"85907";"20300";"MW00000";"BU17830410";"2020JJ00";"Westland                                ";"Buurt   ";"BU17830410";"14.9"
"85908";"20300";"MW00000";"BU17830410";"2022JJ00";"Westland                                ";"Buurt   ";"BU17830410";"22.3"
"85909";"20300";"MW00000";"BU17830410";"2024JJ00";"Westland                                ";"Buurt   ";"BU17830410";"16.8"
"85910";"20300";"MW00000";"BU17830420";"2012JJ00";"Westland                                ";"Buurt   ";"BU17830420";"16.2"
"85911";"20300";"MW00000";"BU17830420";"2016JJ00";"Westland                                ";"Buurt   ";"BU17830420";"12.2"
"85912";"20300";"MW00000";"BU17830420";"2020JJ00";"Westland                                ";"Buurt   ";"BU17830420";"8.7"
"85913";"20300";"MW00000";"BU17830420";"2022JJ00";"Westland                                ";"Buurt   ";"BU17830420";"16"
"85914";"20300";"MW00000";"BU17830420";"2024JJ00";"Westland                                ";"Buurt   ";"BU17830420";"11.9"
"85915";"20300";"MW00000";"BU17830421";"2012JJ00";"Westland                                ";"Buurt   ";"BU17830421";
"85916";"20300";"MW00000";"BU17830421";"2016JJ00";"Westland                                ";"Buurt   ";"BU17830421";
"85917";"20300";"MW00000";"BU17830421";"2020JJ00";"Westland                                ";"Buurt   ";"BU17830421";
"85918";"20300";"MW00000";"BU17830421";"2022JJ00";"Westland                                ";"Buurt   ";"BU17830421";
"85919";"20300";"MW00000";"BU17830421";"2024JJ00";"Westland                                ";"Buurt   ";"BU17830421";
"85920";"20300";"MW00000";"BU17830480";"2012JJ00";"Westland                                ";"Buurt   ";"BU17830480";"18.3"
"85921";"20300";"MW00000";"BU17830480";"2016JJ00";"Westland                                ";"Buurt   ";"BU17830480";"15.4"
"85922";"20300";"MW00000";"BU17830480";"2020JJ00";"Westland                                ";"Buurt   ";"BU17830480";"10.2"
"85923";"20300";"MW00000";"BU17830480";"2022JJ00";"Westland                                ";"Buurt   ";"BU17830480";"12"
"85924";"20300";"MW00000";"BU17830480";"2024JJ00";"Westland                                ";"Buurt   ";"BU17830480";"8.4"
"85925";"20300";"MW00000";"WK178305  ";"2012JJ00";"Westland                                ";"Wijk    ";"WK178305  ";"19.6"
"85926";"20300";"MW00000";"WK178305  ";"2016JJ00";"Westland                                ";"Wijk    ";"WK178305  ";"16.1"
"85927";"20300";"MW00000";"WK178305  ";"2020JJ00";"Westland                                ";"Wijk    ";"WK178305  ";"10.8"
"85928";"20300";"MW00000";"WK178305  ";"2022JJ00";"Westland                                ";"Wijk    ";"WK178305  ";"17.3"
"85929";"20300";"MW00000";"WK178305  ";"2024JJ00";"Westland                                ";"Wijk    ";"WK178305  ";"12.6"
"85930";"20300";"MW00000";"BU17830502";"2012JJ00";"Westland                                ";"Buurt   ";"BU17830502";"20.5"
"85931";"20300";"MW00000";"BU17830502";"2016JJ00";"Westland                                ";"Buurt   ";"BU17830502";"17.2"
"85932";"20300";"MW00000";"BU17830502";"2020JJ00";"Westland                                ";"Buurt   ";"BU17830502";"11.5"
"85933";"20300";"MW00000";"BU17830502";"2022JJ00";"Westland                                ";"Buurt   ";"BU17830502";"18.4"
"85934";"20300";"MW00000";"BU17830502";"2024JJ00";"Westland                                ";"Buurt   ";"BU17830502";"14.2"
"85935";"20300";"MW00000";"BU17830504";"2012JJ00";"Westland                                ";"Buurt   ";"BU17830504";"20.1"
"85936";"20300";"MW00000";"BU17830504";"2016JJ00";"Westland                                ";"Buurt   ";"BU17830504";"16.3"
"85937";"20300";"MW00000";"BU17830504";"2020JJ00";"Westland                                ";"Buurt   ";"BU17830504";"10.5"
"85938";"20300";"MW00000";"BU17830504";"2022JJ00";"Westland                                ";"Buurt   ";"BU17830504";"16.4"
"85939";"20300";"MW00000";"BU17830504";"2024JJ00";"Westland                                ";"Buurt   ";"BU17830504";"11.5"
"85940";"20300";"MW00000";"BU17830505";"2012JJ00";"Westland                                ";"Buurt   ";"BU17830505";"19"
"85941";"20300";"MW00000";"BU17830505";"2016JJ00";"Westland                                ";"Buurt   ";"BU17830505";"16.1"
"85942";"20300";"MW00000";"BU17830505";"2020JJ00";"Westland                                ";"Buurt   ";"BU17830505";"12.2"
"85943";"20300";"MW00000";"BU17830505";"2022JJ00";"Westland                                ";"Buurt   ";"BU17830505";"19.1"
"85944";"20300";"MW00000";"BU17830505";"2024JJ00";"Westland                                ";"Buurt   ";"BU17830505";"14.1"
"85945";"20300";"MW00000";"BU17830506";"2012JJ00";"Westland                                ";"Buurt   ";"BU17830506";"15.9"
"85946";"20300";"MW00000";"BU17830506";"2016JJ00";"Westland                                ";"Buurt   ";"BU17830506";"11.2"
"85947";"20300";"MW00000";"BU17830506";"2020JJ00";"Westland                                ";"Buurt   ";"BU17830506";"6.7"
"85948";"20300";"MW00000";"BU17830506";"2022JJ00";"Westland                                ";"Buurt   ";"BU17830506";"11.4"
"85949";"20300";"MW00000";"BU17830506";"2024JJ00";"Westland                                ";"Buurt   ";"BU17830506";"6.6"
"85950";"20300";"MW00000";"BU17830507";"2012JJ00";"Westland                                ";"Buurt   ";"BU17830507";"28.4"
"85951";"20300";"MW00000";"BU17830507";"2016JJ00";"Westland                                ";"Buurt   ";"BU17830507";"26.8"
"85952";"20300";"MW00000";"BU17830507";"2020JJ00";"Westland                                ";"Buurt   ";"BU17830507";"17.9"
"85953";"20300";"MW00000";"BU17830507";"2022JJ00";"Westland                                ";"Buurt   ";"BU17830507";"28.1"
"85954";"20300";"MW00000";"BU17830507";"2024JJ00";"Westland                                ";"Buurt   ";"BU17830507";"21.1"
"85955";"20300";"MW00000";"BU17830508";"2012JJ00";"Westland                                ";"Buurt   ";"BU17830508";"19.1"
"85956";"20300";"MW00000";"BU17830508";"2016JJ00";"Westland                                ";"Buurt   ";"BU17830508";"11.5"
"85957";"20300";"MW00000";"BU17830508";"2020JJ00";"Westland                                ";"Buurt   ";"BU17830508";"6.1"
"85958";"20300";"MW00000";"BU17830508";"2022JJ00";"Westland                                ";"Buurt   ";"BU17830508";"9.4"
"85959";"20300";"MW00000";"BU17830508";"2024JJ00";"Westland                                ";"Buurt   ";"BU17830508";"12.6"
